Id Producción,Fecha producción,Unidades,Beneficio total,Referencia pieza,Nombre pieza,Categoría pieza,Beneficio por pieza,Tiempo fabricación (segs),Id Fábrica,Nombre fábrica,País fábrica
14413,02/10/20,62,"420,36",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",1529,4,Desértica,Mongolia
14414,13/06/21,8,"25,84",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",971,3,Fría,Canadá
14415,22/07/19,3,"64,35",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",2266,3,Fría,Canadá
14416,20/10/19,7,"16,38",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",491,1,Soleada,España
14417,24/05/19,795,"12282,75",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",3049,3,Fría,Canadá
14418,10/01/18,285,"920,55",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",666,1,Soleada,España
14419,10/10/19,91,"394,94",L94253,rosca BSP macho,Letreros,"4,34",3157,4,Desértica,Mongolia
14420,03/02/20,117,"2102,49",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",3485,2,Nublada,Inglaterra
14421,20/05/20,253,"1181,51",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",671,3,Fría,Canadá
14422,23/11/21,368,"4040,64",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",3245,3,Fría,Canadá
14423,12/06/20,752,"4263,84",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2052,1,Soleada,España
14424,10/10/21,97,"1743,09",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2509,2,Nublada,Inglaterra
14425,27/02/20,14,"60,76",L94253,rosca BSP macho,Letreros,"4,34",1372,4,Desértica,Mongolia
14426,09/05/20,756,"1769,04",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",729,3,Fría,Canadá
14427,22/08/18,299,"4619,55",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",3172,1,Soleada,España
14428,01/12/21,50,"1072,5",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",2344,1,Soleada,España
14429,30/11/20,8,"45,36",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2320,2,Nublada,Inglaterra
14430,25/08/22,2775,"5938,5",B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",2537,4,Desértica,Mongolia
14431,24/03/20,999,"2557,44",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",2154,1,Soleada,España
14432,15/10/18,655,"4440,9",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",2133,2,Nublada,Inglaterra
14433,06/09/18,6450,13803,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",279,2,Nublada,Inglaterra
14434,01/05/22,931,"10222,38",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",2590,1,Soleada,España
14435,02/07/22,8810,"24491,8",B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",878,4,Desértica,Mongolia
14436,04/03/21,4800,13344,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",3083,3,Fría,Canadá
14437,14/03/21,521,"3996,07",L94783,rosca BSP hembra,Letreros,"7,67",1244,1,Soleada,España
14438,01/03/22,71,"779,58",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",1642,3,Fría,Canadá
14439,11/03/20,748,"4241,16",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2137,2,Nublada,Inglaterra
14440,09/01/19,523,"2442,41",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",2072,2,Nublada,Inglaterra
14441,17/12/18,46200,128436,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",3592,3,Fría,Canadá
14442,30/08/20,763,"13711,11",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2980,1,Soleada,España
14443,11/11/19,362,"847,08",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",1172,3,Fría,Canadá
14444,09/06/19,808,"3773,36",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",464,1,Soleada,España
14445,14/10/18,814,"12576,3",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",1975,1,Soleada,España
14446,26/09/18,73,"235,79",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",1067,4,Desértica,Mongolia
14447,19/01/21,42,"145,74",L64283,Racor de reducción,Letreros,"3,47",367,4,Desértica,Mongolia
14448,02/04/19,164,"2947,08",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1397,3,Fría,Canadá
14449,08/09/20,1,"4,34",L94253,rosca BSP macho,Letreros,"4,34",2522,4,Desértica,Mongolia
14450,18/01/21,78,"338,52",L94253,rosca BSP macho,Letreros,"4,34",3110,4,Desértica,Mongolia
14451,11/10/18,8,"54,24",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",3587,1,Soleada,España
14452,01/06/22,80,"222,4",B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",1476,4,Desértica,Mongolia
14453,16/06/18,32,"686,4",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",948,1,Soleada,España
14454,06/09/22,5,"11,7",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2852,4,Desértica,Mongolia
14455,23/03/21,71,"166,14",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2375,4,Desértica,Mongolia
14456,01/05/21,342,"6145,74",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2362,3,Fría,Canadá
14457,18/08/21,708,"1656,72",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",1720,2,Nublada,Inglaterra
14458,02/03/21,61,"413,58",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",3498,1,Soleada,España
14459,25/05/21,862,"4025,54",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",367,1,Soleada,España
14460,07/06/21,218,"1478,04",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",2497,1,Soleada,España
14461,24/01/18,77500,215450,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",3436,3,Fría,Canadá
14462,08/11/22,5243,"18193,21",L64283,Racor de reducción,Letreros,"3,47",688,4,Desértica,Mongolia
14463,24/03/19,341,"2615,47",L94783,rosca BSP hembra,Letreros,"7,67",540,1,Soleada,España
14464,30/07/22,320,4944,BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",588,1,Soleada,España
14465,15/02/18,36,"646,92",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1414,1,Soleada,España
14466,01/04/21,66100,183758,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",3364,2,Nublada,Inglaterra
14467,29/11/22,204,"3665,88",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1760,2,Nublada,Inglaterra
14468,18/09/18,38,"164,92",L94253,rosca BSP macho,Letreros,"4,34",1544,4,Desértica,Mongolia
14469,30/06/21,239,"1355,13",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",1292,1,Soleada,España
14470,09/04/19,341,"1933,47",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",3411,1,Soleada,España
14471,26/03/19,975,"2281,5",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2971,3,Fría,Canadá
14472,01/06/20,583,"9007,35",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",3454,2,Nublada,Inglaterra
14473,25/06/19,4,"85,8",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1299,1,Soleada,España
14474,17/07/18,435,"930,9",B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",464,4,Desértica,Mongolia
14475,14/08/19,745,"5051,1",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",2196,1,Soleada,España
14476,11/04/21,42,"238,14",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",827,4,Desértica,Mongolia
14477,19/07/18,563,"2443,42",L94253,rosca BSP macho,Letreros,"4,34",639,1,Soleada,España
14478,18/01/18,825,"14825,25",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",790,3,Fría,Canadá
14479,01/03/22,387,"990,72",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",333,2,Nublada,Inglaterra
14480,20/06/22,7,"17,92",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",1950,4,Desértica,Mongolia
14481,05/09/22,178,"574,94",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",2529,2,Nublada,Inglaterra
14482,31/07/19,78,"442,26",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2016,4,Desértica,Mongolia
14483,25/06/20,166,"1125,48",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",894,3,Fría,Canadá
14484,09/05/19,89,"1375,05",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2629,2,Nublada,Inglaterra
14485,06/03/20,72600,201828,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",1296,2,Nublada,Inglaterra
14486,02/11/19,700,1946,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",472,2,Nublada,Inglaterra
14487,01/02/19,50,"283,5",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2546,4,Desértica,Mongolia
14488,30/04/21,21,"230,58",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",1390,2,Nublada,Inglaterra
14489,06/01/21,124350,266109,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",2227,3,Fría,Canadá
14490,28/12/19,19,"48,64",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",2717,3,Fría,Canadá
14491,20/09/18,709,"7784,82",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",2529,1,Soleada,España
14492,09/04/19,273,"638,82",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",1186,1,Soleada,España
14493,20/06/21,512,"9200,64",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2309,1,Soleada,España
14494,15/07/20,139,"649,13",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1267,2,Nublada,Inglaterra
14495,30/09/21,1,"21,45",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",471,4,Desértica,Mongolia
14496,25/06/19,8120,"28176,4",L64283,Racor de reducción,Letreros,"3,47",128,2,Nublada,Inglaterra
14497,10/03/20,806,"8849,88",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",2217,2,Nublada,Inglaterra
14498,14/02/20,35,"89,6",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",1016,2,Nublada,Inglaterra
14499,02/09/18,189,"1071,63",V34298,Amig - Recogedor para Persianas Compacto de Empotrar o Encastrado Metálico con Frente de Plástico Blanco,Ventanas,"5,67",2720,1,Soleada,España
14500,22/10/22,982,"7531,94",L94783,rosca BSP hembra,Letreros,"7,67",3471,2,Nublada,Inglaterra
14501,24/03/21,695,"12489,15",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1218,3,Fría,Canadá
14502,01/11/19,23,"74,29",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",960,2,Nublada,Inglaterra
14503,29/06/22,2898,"10056,06",L64283,Racor de reducción,Letreros,"3,47",3314,4,Desértica,Mongolia
14504,22/12/19,13650,29211,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",3001,2,Nublada,Inglaterra
14505,07/07/21,42770,"148411,9",L64283,Racor de reducción,Letreros,"3,47",2378,2,Nublada,Inglaterra
14506,26/09/18,597,"10728,09",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1753,2,Nublada,Inglaterra
14507,12/06/22,1,"21,45",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1448,1,Soleada,España
14508,23/03/19,53,"124,02",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",3564,4,Desértica,Mongolia
14509,21/10/21,31220,"108333,4",L64283,Racor de reducción,Letreros,"3,47",1761,3,Fría,Canadá
14510,09/10/22,23,"107,41",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",2839,2,Nublada,Inglaterra
14511,10/02/21,69100,192098,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",2887,3,Fría,Canadá
14512,10/03/22,1,"21,45",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",3053,4,Desértica,Mongolia
14513,21/05/21,64,"988,8",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",3052,3,Fría,Canadá
14514,16/08/20,534,"5863,32",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",2852,2,Nublada,Inglaterra
14515,15/11/18,2800,7784,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",385,2,Nublada,Inglaterra
14516,13/07/18,284,"727,04",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",3310,3,Fría,Canadá
14517,15/03/21,76950,164673,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",635,2,Nublada,Inglaterra
14518,15/07/22,89200,247976,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",1842,2,Nublada,Inglaterra
14519,09/05/19,879,"5959,62",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",2657,1,Soleada,España
14520,09/01/21,98200,272996,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",940,2,Nublada,Inglaterra
14521,11/05/18,7230,"15472,2",B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",2822,4,Desértica,Mongolia
14522,14/08/21,78,"364,26",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",3465,4,Desértica,Mongolia
14523,05/02/20,97,"657,66",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",2446,4,Desértica,Mongolia
14524,29/01/18,79,"535,62",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",451,2,Nublada,Inglaterra
14525,15/04/18,207,"1403,46",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",1702,3,Fría,Canadá
14526,03/09/18,197,"854,98",L94253,rosca BSP macho,Letreros,"4,34",1222,2,Nublada,Inglaterra
14527,07/06/22,521,"3532,38",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",337,2,Nublada,Inglaterra
14528,01/02/21,4872,"16905,84",L64283,Racor de reducción,Letreros,"3,47",2064,4,Desértica,Mongolia
14529,02/03/22,8,"143,76",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",392,3,Fría,Canadá
14530,20/06/18,17990,"62425,3",L64283,Racor de reducción,Letreros,"3,47",1097,1,Soleada,España
14531,15/04/20,593,"2769,31",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",2322,1,Soleada,España
14532,30/06/19,4,"85,8",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",1603,4,Desértica,Mongolia
14533,07/08/19,86,"201,24",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2167,4,Desértica,Mongolia
14534,13/06/20,824,"5586,72",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",682,3,Fría,Canadá
14535,13/12/19,91,"697,97",L94783,rosca BSP hembra,Letreros,"7,67",1966,2,Nublada,Inglaterra
14536,03/02/20,732,"11309,4",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",1956,3,Fría,Canadá
14537,28/05/21,619,"4196,82",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",1025,3,Fría,Canadá
14538,28/02/20,902,"6918,34",L94783,rosca BSP hembra,Letreros,"7,67",824,3,Fría,Canadá
14539,19/10/18,407,"6288,15",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",2493,2,Nublada,Inglaterra
14540,10/05/18,13,"30,42",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",1360,4,Desértica,Mongolia
14541,03/07/19,603,"9316,35",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",134,1,Soleada,España
14542,17/02/22,25400,70612,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",1766,2,Nublada,Inglaterra
14543,06/06/18,32690,"113434,3",L64283,Racor de reducción,Letreros,"3,47",518,2,Nublada,Inglaterra
14544,12/02/18,59800,166244,B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",467,1,Soleada,España
14545,21/08/21,170,"3054,9",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",427,3,Fría,Canadá
14546,05/07/22,49,"158,27",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",1314,2,Nublada,Inglaterra
14547,21/05/18,8,"34,72",L94253,rosca BSP macho,Letreros,"4,34",3600,4,Desértica,Mongolia
14548,31/03/20,168,"430,08",L94283,Cartel adhesivo de aluminio con aspecto moderno de acero inoxidable,Letreros,"2,56",2632,1,Soleada,España
14549,28/10/19,67,"1203,99",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",201,3,Fría,Canadá
14550,12/01/19,7,"30,38",L94253,rosca BSP macho,Letreros,"4,34",2657,4,Desértica,Mongolia
14551,12/01/20,80,"347,2",L94253,rosca BSP macho,Letreros,"4,34",3517,3,Fría,Canadá
14552,13/05/19,143,"2209,35",BA1825,"Extractores de Baño Extraplanos, para Muro y Techo",Baño,"15,45",3211,1,Soleada,España
14553,19/10/21,819,"3824,73",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1144,2,Nublada,Inglaterra
14554,22/01/18,19,"88,73",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",350,4,Desértica,Mongolia
14555,23/08/22,573,"10296,81",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",2919,2,Nublada,Inglaterra
14556,19/04/18,733,"4969,74",T84784,"Kit Duopower Tacos pared con tornillo, Tacos pladur y hormigón",Tornillos,"6,78",838,1,Soleada,España
14557,09/09/20,33,"707,85",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",873,2,Nublada,Inglaterra
14558,13/10/19,264,"1232,88",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",694,2,Nublada,Inglaterra
14559,06/05/21,53250,113955,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",3513,3,Fría,Canadá
14560,01/05/22,9,"161,73",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1903,4,Desértica,Mongolia
14561,13/12/18,2,"4,68",T84781,Tornillos 4 x 50 mm,Tornillos,"2,34",2088,4,Desértica,Mongolia
14562,08/02/18,19,"128,82",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",3409,4,Desértica,Mongolia
14563,03/06/20,54,"970,38",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1910,4,Desértica,Mongolia
14564,21/07/18,37,"250,86",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",1157,4,Desértica,Mongolia
14565,13/11/20,83,"1780,35",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",2828,3,Fría,Canadá
14566,02/03/20,28,"130,76",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",2494,4,Desértica,Mongolia
14567,01/03/19,12,"56,04",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",1794,4,Desértica,Mongolia
14568,06/01/21,495,"5435,1",B35478,Tiras Adhesivas para Colgar Cuadros,Bricolaje,"10,98",1249,3,Fría,Canadá
14569,30/11/18,156,"2803,32",V12378,"Cambesa 41402 Torno exterior 50k, blanco",Ventanas,"17,97",1358,3,Fría,Canadá
14570,09/08/19,3,"64,35",BA1435,Toallero de pie con 3 brazos móviles,Baño,"21,45",3120,4,Desértica,Mongolia
14571,06/07/20,598,"2792,66",BA1425,"Ganchos Acero, Soporte de Pared para Toallas de Baño",Baño,"4,67",2775,1,Soleada,España
14572,12/01/19,8860,"24630,8",B35473,Tacos pared 6x30 DuoPower para hormigón,Bricolaje,"2,78",729,4,Desértica,Mongolia
14573,01/01/18,47,"151,81",V98567,Schellenberg 10220 enrollador de integrado para correas de algodón,Ventanas,"3,23",1502,2,Nublada,Inglaterra
14574,04/12/18,5306,"18411,82",L64283,Racor de reducción,Letreros,"3,47",1154,4,Desértica,Mongolia
14575,23/04/22,99,"671,22",T84788,Juego de 780 tornillos avellanados en estuche,Tornillos,"6,78",3393,4,Desértica,Mongolia
14576,27/11/21,450,963,B35476,Mosquetones de Aluminio Resistente con Cierre de Mosquetón,Bricolaje,"2,14",3015,1,Soleada,España
